Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A18009_001
06037211922,14000US06037211922,Census Tract 2119.22,"Census Tract 2119.22, Los Angeles County, California",ca,140,0,ACSSF,4465,,,,,6,37,,,,211922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338
06037212101,14000US06037212101,Census Tract 2121.01,"Census Tract 2121.01, Los Angeles County, California",ca,140,0,ACSSF,4466,,,,,6,37,,,,212101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610
06037212102,14000US06037212102,Census Tract 2121.02,"Census Tract 2121.02, Los Angeles County, California",ca,140,0,ACSSF,4467,,,,,6,37,,,,212102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179
06037212202,14000US06037212202,Census Tract 2122.02,"Census Tract 2122.02, Los Angeles County, California",ca,140,0,ACSSF,4468,,,,,6,37,,,,212202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134
06037212203,14000US06037212203,Census Tract 2122.03,"Census Tract 2122.03, Los Angeles County, California",ca,140,0,ACSSF,4469,,,,,6,37,,,,212203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981
06037212204,14000US06037212204,Census Tract 2122.04,"Census Tract 2122.04, Los Angeles County, California",ca,140,0,ACSSF,4470,,,,,6,37,,,,212204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956
06037212303,14000US06037212303,Census Tract 2123.03,"Census Tract 2123.03, Los Angeles County, California",ca,140,0,ACSSF,4471,,,,,6,37,,,,212303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154
06037212304,14000US06037212304,Census Tract 2123.04,"Census Tract 2123.04, Los Angeles County, California",ca,140,0,ACSSF,4472,,,,,6,37,,,,212304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024
06037212305,14000US06037212305,Census Tract 2123.05,"Census Tract 2123.05, Los Angeles County, California",ca,140,0,ACSSF,4473,,,,,6,37,,,,212305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135
06037212306,14000US06037212306,Census Tract 2123.06,"Census Tract 2123.06, Los Angeles County, California",ca,140,0,ACSSF,4474,,,,,6,37,,,,212306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322
06037212410,14000US06037212410,Census Tract 2124.10,"Census Tract 2124.10, Los Angeles County, California",ca,140,0,ACSSF,4475,,,,,6,37,,,,212410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595
06037212420,14000US06037212420,Census Tract 2124.20,"Census Tract 2124.20, Los Angeles County, California",ca,140,0,ACSSF,4476,,,,,6,37,,,,212420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318
06037212501,14000US06037212501,Census Tract 2125.01,"Census Tract 2125.01, Los Angeles County, California",ca,140,0,ACSSF,4477,,,,,6,37,,,,212501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267
06037212502,14000US06037212502,Census Tract 2125.02,"Census Tract 2125.02, Los Angeles County, California",ca,140,0,ACSSF,4478,,,,,6,37,,,,212502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392
06037212610,14000US06037212610,Census Tract 2126.10,"Census Tract 2126.10, Los Angeles County, California",ca,140,0,ACSSF,4479,,,,,6,37,,,,212610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276
06037212620,14000US06037212620,Census Tract 2126.20,"Census Tract 2126.20, Los Angeles County, California",ca,140,0,ACSSF,4480,,,,,6,37,,,,212620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294
06037212701,14000US06037212701,Census Tract 2127.01,"Census Tract 2127.01, Los Angeles County, California",ca,140,0,ACSSF,4481,,,,,6,37,,,,212701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481
06037212702,14000US06037212702,Census Tract 2127.02,"Census Tract 2127.02, Los Angeles County, California",ca,140,0,ACSSF,4482,,,,,6,37,,,,212702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857
06037212800,14000US06037212800,Census Tract 2128,"Census Tract 2128, Los Angeles County, California",ca,140,0,ACSSF,4483,,,,,6,37,,,,212800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231
06037212900,14000US06037212900,Census Tract 2129,"Census Tract 2129, Los Angeles County, California",ca,140,0,ACSSF,4484,,,,,6,37,,,,212900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247
06037213100,14000US06037213100,Census Tract 2131,"Census Tract 2131, Los Angeles County, California",ca,140,0,ACSSF,4485,,,,,6,37,,,,213100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238
06037213201,14000US06037213201,Census Tract 2132.01,"Census Tract 2132.01, Los Angeles County, California",ca,140,0,ACSSF,4486,,,,,6,37,,,,213201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300
06037213202,14000US06037213202,Census Tract 2132.02,"Census Tract 2132.02, Los Angeles County, California",ca,140,0,ACSSF,4487,,,,,6,37,,,,213202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139
06037213310,14000US06037213310,Census Tract 2133.10,"Census Tract 2133.10, Los Angeles County, California",ca,140,0,ACSSF,4488,,,,,6,37,,,,213310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343
06037213320,14000US06037213320,Census Tract 2133.20,"Census Tract 2133.20, Los Angeles County, California",ca,140,0,ACSSF,4489,,,,,6,37,,,,213320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039
06037213401,14000US06037213401,Census Tract 2134.01,"Census Tract 2134.01, Los Angeles County, California",ca,140,0,ACSSF,4490,,,,,6,37,,,,213401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215
06037213402,14000US06037213402,Census Tract 2134.02,"Census Tract 2134.02, Los Angeles County, California",ca,140,0,ACSSF,4491,,,,,6,37,,,,213402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210
06037214000,14000US06037214000,Census Tract 2140,"Census Tract 2140, Los Angeles County, California",ca,140,0,ACSSF,4492,,,,,6,37,,,,214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
06037214100,14000US06037214100,Census Tract 2141,"Census Tract 2141, Los Angeles County, California",ca,140,0,ACSSF,4493,,,,,6,37,,,,214100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2714
06037214400,14000US06037214400,Census Tract 2144,"Census Tract 2144, Los Angeles County, California",ca,140,0,ACSSF,4494,,,,,6,37,,,,214400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119
06037214501,14000US06037214501,Census Tract 2145.01,"Census Tract 2145.01, Los Angeles County, California",ca,140,0,ACSSF,4495,,,,,6,37,,,,214501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980
06037214502,14000US06037214502,Census Tract 2145.02,"Census Tract 2145.02, Los Angeles County, California",ca,140,0,ACSSF,4496,,,,,6,37,,,,214502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510
06037214503,14000US06037214503,Census Tract 2145.03,"Census Tract 2145.03, Los Angeles County, California",ca,140,0,ACSSF,4497,,,,,6,37,,,,214503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416
06037214600,14000US06037214600,Census Tract 2146,"Census Tract 2146, Los Angeles County, California",ca,140,0,ACSSF,4498,,,,,6,37,,,,214600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187
06037214700,14000US06037214700,Census Tract 2147,"Census Tract 2147, Los Angeles County, California",ca,140,0,ACSSF,4499,,,,,6,37,,,,214700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038
06037214800,14000US06037214800,Census Tract 2148,"Census Tract 2148, Los Angeles County, California",ca,140,0,ACSSF,4500,,,,,6,37,,,,214800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171
06037214901,14000US06037214901,Census Tract 2149.01,"Census Tract 2149.01, Los Angeles County, California",ca,140,0,ACSSF,4501,,,,,6,37,,,,214901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291
06037214902,14000US06037214902,Census Tract 2149.02,"Census Tract 2149.02, Los Angeles County, California",ca,140,0,ACSSF,4502,,,,,6,37,,,,214902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457
06037215101,14000US06037215101,Census Tract 2151.01,"Census Tract 2151.01, Los Angeles County, California",ca,140,0,ACSSF,4503,,,,,6,37,,,,215101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088
06037215102,14000US06037215102,Census Tract 2151.02,"Census Tract 2151.02, Los Angeles County, California",ca,140,0,ACSSF,4504,,,,,6,37,,,,215102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989
06037216100,14000US06037216100,Census Tract 2161,"Census Tract 2161, Los Angeles County, California",ca,140,0,ACSSF,4505,,,,,6,37,,,,216100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175
06037216200,14000US06037216200,Census Tract 2162,"Census Tract 2162, Los Angeles County, California",ca,140,0,ACSSF,4506,,,,,6,37,,,,216200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078
06037216300,14000US06037216300,Census Tract 2163,"Census Tract 2163, Los Angeles County, California",ca,140,0,ACSSF,4507,,,,,6,37,,,,216300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882
06037216401,14000US06037216401,Census Tract 2164.01,"Census Tract 2164.01, Los Angeles County, California",ca,140,0,ACSSF,4508,,,,,6,37,,,,216401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841
06037216402,14000US06037216402,Census Tract 2164.02,"Census Tract 2164.02, Los Angeles County, California",ca,140,0,ACSSF,4509,,,,,6,37,,,,216402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150
06037216700,14000US06037216700,Census Tract 2167,"Census Tract 2167, Los Angeles County, California",ca,140,0,ACSSF,4510,,,,,6,37,,,,216700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843
06037216800,14000US06037216800,Census Tract 2168,"Census Tract 2168, Los Angeles County, California",ca,140,0,ACSSF,4511,,,,,6,37,,,,216800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983
06037216900,14000US06037216900,Census Tract 2169,"Census Tract 2169, Los Angeles County, California",ca,140,0,ACSSF,4512,,,,,6,37,,,,216900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731
06037217001,14000US06037217001,Census Tract 2170.01,"Census Tract 2170.01, Los Angeles County, California",ca,140,0,ACSSF,4513,,,,,6,37,,,,217001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844
06037217002,14000US06037217002,Census Tract 2170.02,"Census Tract 2170.02, Los Angeles County, California",ca,140,0,ACSSF,4514,,,,,6,37,,,,217002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921
06037217100,14000US06037217100,Census Tract 2171,"Census Tract 2171, Los Angeles County, California",ca,140,0,ACSSF,4515,,,,,6,37,,,,217100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479
06037217200,14000US06037217200,Census Tract 2172,"Census Tract 2172, Los Angeles County, California",ca,140,0,ACSSF,4516,,,,,6,37,,,,217200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672
06037218110,14000US06037218110,Census Tract 2181.10,"Census Tract 2181.10, Los Angeles County, California",ca,140,0,ACSSF,4517,,,,,6,37,,,,218110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353
06037218120,14000US06037218120,Census Tract 2181.20,"Census Tract 2181.20, Los Angeles County, California",ca,140,0,ACSSF,4518,,,,,6,37,,,,218120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169
06037218210,14000US06037218210,Census Tract 2182.10,"Census Tract 2182.10, Los Angeles County, California",ca,140,0,ACSSF,4519,,,,,6,37,,,,218210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297
06037218220,14000US06037218220,Census Tract 2182.20,"Census Tract 2182.20, Los Angeles County, California",ca,140,0,ACSSF,4520,,,,,6,37,,,,218220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470
06037218300,14000US06037218300,Census Tract 2183,"Census Tract 2183, Los Angeles County, California",ca,140,0,ACSSF,4521,,,,,6,37,,,,218300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426
06037218400,14000US06037218400,Census Tract 2184,"Census Tract 2184, Los Angeles County, California",ca,140,0,ACSSF,4522,,,,,6,37,,,,218400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451
06037218500,14000US06037218500,Census Tract 2185,"Census Tract 2185, Los Angeles County, California",ca,140,0,ACSSF,4523,,,,,6,37,,,,218500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230
06037218600,14000US06037218600,Census Tract 2186,"Census Tract 2186, Los Angeles County, California",ca,140,0,ACSSF,4524,,,,,6,37,,,,218600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225
06037218701,14000US06037218701,Census Tract 2187.01,"Census Tract 2187.01, Los Angeles County, California",ca,140,0,ACSSF,4525,,,,,6,37,,,,218701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331
06037218702,14000US06037218702,Census Tract 2187.02,"Census Tract 2187.02, Los Angeles County, California",ca,140,0,ACSSF,4526,,,,,6,37,,,,218702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108
06037218800,14000US06037218800,Census Tract 2188,"Census Tract 2188, Los Angeles County, California",ca,140,0,ACSSF,4527,,,,,6,37,,,,218800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215
06037218900,14000US06037218900,Census Tract 2189,"Census Tract 2189, Los Angeles County, California",ca,140,0,ACSSF,4528,,,,,6,37,,,,218900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304
06037219010,14000US06037219010,Census Tract 2190.10,"Census Tract 2190.10, Los Angeles County, California",ca,140,0,ACSSF,4529,,,,,6,37,,,,219010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435
06037219020,14000US06037219020,Census Tract 2190.20,"Census Tract 2190.20, Los Angeles County, California",ca,140,0,ACSSF,4530,,,,,6,37,,,,219020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157
06037219300,14000US06037219300,Census Tract 2193,"Census Tract 2193, Los Angeles County, California",ca,140,0,ACSSF,4531,,,,,6,37,,,,219300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180
06037219500,14000US06037219500,Census Tract 2195,"Census Tract 2195, Los Angeles County, California",ca,140,0,ACSSF,4532,,,,,6,37,,,,219500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300
06037219700,14000US06037219700,Census Tract 2197,"Census Tract 2197, Los Angeles County, California",ca,140,0,ACSSF,4533,,,,,6,37,,,,219700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212
06037219800,14000US06037219800,Census Tract 2198,"Census Tract 2198, Los Angeles County, California",ca,140,0,ACSSF,4534,,,,,6,37,,,,219800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287
06037219901,14000US06037219901,Census Tract 2199.01,"Census Tract 2199.01, Los Angeles County, California",ca,140,0,ACSSF,4535,,,,,6,37,,,,219901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171
06037219902,14000US06037219902,Census Tract 2199.02,"Census Tract 2199.02, Los Angeles County, California",ca,140,0,ACSSF,4536,,,,,6,37,,,,219902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447
06037220000,14000US06037220000,Census Tract 2200,"Census Tract 2200, Los Angeles County, California",ca,140,0,ACSSF,4537,,,,,6,37,,,,220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304
06037220100,14000US06037220100,Census Tract 2201,"Census Tract 2201, Los Angeles County, California",ca,140,0,ACSSF,4538,,,,,6,37,,,,220100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371
06037221110,14000US06037221110,Census Tract 2211.10,"Census Tract 2211.10, Los Angeles County, California",ca,140,0,ACSSF,4539,,,,,6,37,,,,221110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111
06037221120,14000US06037221120,Census Tract 2211.20,"Census Tract 2211.20, Los Angeles County, California",ca,140,0,ACSSF,4540,,,,,6,37,,,,221120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203
06037221210,14000US06037221210,Census Tract 2212.10,"Census Tract 2212.10, Los Angeles County, California",ca,140,0,ACSSF,4541,,,,,6,37,,,,221210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185
06037221220,14000US06037221220,Census Tract 2212.20,"Census Tract 2212.20, Los Angeles County, California",ca,140,0,ACSSF,4542,,,,,6,37,,,,221220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111
06037221302,14000US06037221302,Census Tract 2213.02,"Census Tract 2213.02, Los Angeles County, California",ca,140,0,ACSSF,4543,,,,,6,37,,,,221302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289
06037221303,14000US06037221303,Census Tract 2213.03,"Census Tract 2213.03, Los Angeles County, California",ca,140,0,ACSSF,4544,,,,,6,37,,,,221303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236
06037221304,14000US06037221304,Census Tract 2213.04,"Census Tract 2213.04, Los Angeles County, California",ca,140,0,ACSSF,4545,,,,,6,37,,,,221304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198
06037221401,14000US06037221401,Census Tract 2214.01,"Census Tract 2214.01, Los Angeles County, California",ca,140,0,ACSSF,4546,,,,,6,37,,,,221401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169
06037221402,14000US06037221402,Census Tract 2214.02,"Census Tract 2214.02, Los Angeles County, California",ca,140,0,ACSSF,4547,,,,,6,37,,,,221402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122
06037221500,14000US06037221500,Census Tract 2215,"Census Tract 2215, Los Angeles County, California",ca,140,0,ACSSF,4548,,,,,6,37,,,,221500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035
06037221601,14000US06037221601,Census Tract 2216.01,"Census Tract 2216.01, Los Angeles County, California",ca,140,0,ACSSF,4549,,,,,6,37,,,,221601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120
06037221602,14000US06037221602,Census Tract 2216.02,"Census Tract 2216.02, Los Angeles County, California",ca,140,0,ACSSF,4550,,,,,6,37,,,,221602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193
06037221710,14000US06037221710,Census Tract 2217.10,"Census Tract 2217.10, Los Angeles County, California",ca,140,0,ACSSF,4551,,,,,6,37,,,,221710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172
06037221810,14000US06037221810,Census Tract 2218.10,"Census Tract 2218.10, Los Angeles County, California",ca,140,0,ACSSF,4552,,,,,6,37,,,,221810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242
06037221820,14000US06037221820,Census Tract 2218.20,"Census Tract 2218.20, Los Angeles County, California",ca,140,0,ACSSF,4553,,,,,6,37,,,,221820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664
06037221900,14000US06037221900,Census Tract 2219,"Census Tract 2219, Los Angeles County, California",ca,140,0,ACSSF,4554,,,,,6,37,,,,221900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190
06037222001,14000US06037222001,Census Tract 2220.01,"Census Tract 2220.01, Los Angeles County, California",ca,140,0,ACSSF,4555,,,,,6,37,,,,222001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449
06037222002,14000US06037222002,Census Tract 2220.02,"Census Tract 2220.02, Los Angeles County, California",ca,140,0,ACSSF,4556,,,,,6,37,,,,222002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241
06037222100,14000US06037222100,Census Tract 2221,"Census Tract 2221, Los Angeles County, California",ca,140,0,ACSSF,4557,,,,,6,37,,,,222100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378
06037222200,14000US06037222200,Census Tract 2222,"Census Tract 2222, Los Angeles County, California",ca,140,0,ACSSF,4558,,,,,6,37,,,,222200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140
06037222500,14000US06037222500,Census Tract 2225,"Census Tract 2225, Los Angeles County, California",ca,140,0,ACSSF,4559,,,,,6,37,,,,222500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395
06037222600,14000US06037222600,Census Tract 2226,"Census Tract 2226, Los Angeles County, California",ca,140,0,ACSSF,4560,,,,,6,37,,,,222600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272
06037222700,14000US06037222700,Census Tract 2227,"Census Tract 2227, Los Angeles County, California",ca,140,0,ACSSF,4561,,,,,6,37,,,,222700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158
06037224010,14000US06037224010,Census Tract 2240.10,"Census Tract 2240.10, Los Angeles County, California",ca,140,0,ACSSF,4562,,,,,6,37,,,,224010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855
06037224020,14000US06037224020,Census Tract 2240.20,"Census Tract 2240.20, Los Angeles County, California",ca,140,0,ACSSF,4563,,,,,6,37,,,,224020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885
06037224200,14000US06037224200,Census Tract 2242,"Census Tract 2242, Los Angeles County, California",ca,140,0,ACSSF,4564,,,,,6,37,,,,224200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146
06037224310,14000US06037224310,Census Tract 2243.10,"Census Tract 2243.10, Los Angeles County, California",ca,140,0,ACSSF,4565,,,,,6,37,,,,224310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009
06037224320,14000US06037224320,Census Tract 2243.20,"Census Tract 2243.20, Los Angeles County, California",ca,140,0,ACSSF,4566,,,,,6,37,,,,224320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908
06037224410,14000US06037224410,Census Tract 2244.10,"Census Tract 2244.10, Los Angeles County, California",ca,140,0,ACSSF,4567,,,,,6,37,,,,224410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162
06037224420,14000US06037224420,Census Tract 2244.20,"Census Tract 2244.20, Los Angeles County, California",ca,140,0,ACSSF,4568,,,,,6,37,,,,224420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926
06037224600,14000US06037224600,Census Tract 2246,"Census Tract 2246, Los Angeles County, California",ca,140,0,ACSSF,4569,,,,,6,37,,,,224600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002
06037224700,14000US06037224700,Census Tract 2247,"Census Tract 2247, Los Angeles County, California",ca,140,0,ACSSF,4570,,,,,6,37,,,,224700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881
06037226001,14000US06037226001,Census Tract 2260.01,"Census Tract 2260.01, Los Angeles County, California",ca,140,0,ACSSF,4571,,,,,6,37,,,,226001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309
06037226002,14000US06037226002,Census Tract 2260.02,"Census Tract 2260.02, Los Angeles County, California",ca,140,0,ACSSF,4572,,,,,6,37,,,,226002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824
06037226410,14000US06037226410,Census Tract 2264.10,"Census Tract 2264.10, Los Angeles County, California",ca,140,0,ACSSF,4573,,,,,6,37,,,,226410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143
06037226420,14000US06037226420,Census Tract 2264.20,"Census Tract 2264.20, Los Angeles County, California",ca,140,0,ACSSF,4574,,,,,6,37,,,,226420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068
06037226700,14000US06037226700,Census Tract 2267,"Census Tract 2267, Los Angeles County, California",ca,140,0,ACSSF,4575,,,,,6,37,,,,226700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293
06037227010,14000US06037227010,Census Tract 2270.10,"Census Tract 2270.10, Los Angeles County, California",ca,140,0,ACSSF,4576,,,,,6,37,,,,227010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252
06037227020,14000US06037227020,Census Tract 2270.20,"Census Tract 2270.20, Los Angeles County, California",ca,140,0,ACSSF,4577,,,,,6,37,,,,227020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224
06037228100,14000US06037228100,Census Tract 2281,"Census Tract 2281, Los Angeles County, California",ca,140,0,ACSSF,4578,,,,,6,37,,,,228100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354
06037228210,14000US06037228210,Census Tract 2282.10,"Census Tract 2282.10, Los Angeles County, California",ca,140,0,ACSSF,4579,,,,,6,37,,,,228210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142
06037228220,14000US06037228220,Census Tract 2282.20,"Census Tract 2282.20, Los Angeles County, California",ca,140,0,ACSSF,4580,,,,,6,37,,,,228220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117
06037228310,14000US06037228310,Census Tract 2283.10,"Census Tract 2283.10, Los Angeles County, California",ca,140,0,ACSSF,4581,,,,,6,37,,,,228310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191
06037228320,14000US06037228320,Census Tract 2283.20,"Census Tract 2283.20, Los Angeles County, California",ca,140,0,ACSSF,4582,,,,,6,37,,,,228320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335
