Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"06037301701","Census Tract 3017.01, Los Angeles County, California","Census Tract 3017.01, Los Angeles County, California","ca","140","00","ACSSF","0017769",,,,,"06","037",,,,"301701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037301701",,,"914081","17855",2615,1996,0,0,452,0,132,35
"06037301702","Census Tract 3017.02, Los Angeles County, California","Census Tract 3017.02, Los Angeles County, California","ca","140","00","ACSSF","0017770",,,,,"06","037",,,,"301702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037301702",,,"813987","0",6341,4972,89,0,991,0,237,52
"06037301801","Census Tract 3018.01, Los Angeles County, California","Census Tract 3018.01, Los Angeles County, California","ca","140","00","ACSSF","0017771",,,,,"06","037",,,,"301801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037301801",,,"712361","10923",3683,2328,71,0,753,0,385,146
"06037301802","Census Tract 3018.02, Los Angeles County, California","Census Tract 3018.02, Los Angeles County, California","ca","140","00","ACSSF","0017772",,,,,"06","037",,,,"301802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037301802",,,"479027","0",3638,2438,307,20,463,0,384,26
"06037302002","Census Tract 3020.02, Los Angeles County, California","Census Tract 3020.02, Los Angeles County, California","ca","140","00","ACSSF","0017774",,,,,"06","037",,,,"302002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302002",,,"502790","0",3966,2988,247,25,521,0,108,77
"06037302003","Census Tract 3020.03, Los Angeles County, California","Census Tract 3020.03, Los Angeles County, California","ca","140","00","ACSSF","0017775",,,,,"06","037",,,,"302003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302003",,,"237181","0",3514,2735,47,19,573,24,100,16
"06037302004","Census Tract 3020.04, Los Angeles County, California","Census Tract 3020.04, Los Angeles County, California","ca","140","00","ACSSF","0017776",,,,,"06","037",,,,"302004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302004",,,"339800","0",3919,2636,96,0,788,0,334,65
"06037302102","Census Tract 3021.02, Los Angeles County, California","Census Tract 3021.02, Los Angeles County, California","ca","140","00","ACSSF","0017777",,,,,"06","037",,,,"302102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302102",,,"1037502","0",6437,5026,25,0,1003,0,300,83
"06037302103","Census Tract 3021.03, Los Angeles County, California","Census Tract 3021.03, Los Angeles County, California","ca","140","00","ACSSF","0017778",,,,,"06","037",,,,"302103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302103",,,"550707","0",5682,4234,125,0,882,0,268,173
"06037302104","Census Tract 3021.04, Los Angeles County, California","Census Tract 3021.04, Los Angeles County, California","ca","140","00","ACSSF","0017779",,,,,"06","037",,,,"302104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302104",,,"571264","0",3883,2036,78,0,1300,30,389,50
"06037302201","Census Tract 3022.01, Los Angeles County, California","Census Tract 3022.01, Los Angeles County, California","ca","140","00","ACSSF","0017780",,,,,"06","037",,,,"302201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302201",,,"497672","0",3137,2629,0,10,466,0,0,32
"06037302202","Census Tract 3022.02, Los Angeles County, California","Census Tract 3022.02, Los Angeles County, California","ca","140","00","ACSSF","0017781",,,,,"06","037",,,,"302202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302202",,,"511544","0",5151,4008,35,9,486,0,567,46
"06037302301","Census Tract 3023.01, Los Angeles County, California","Census Tract 3023.01, Los Angeles County, California","ca","140","00","ACSSF","0017782",,,,,"06","037",,,,"302301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302301",,,"700552","0",3592,2521,194,13,628,0,147,89
"06037302302","Census Tract 3023.02, Los Angeles County, California","Census Tract 3023.02, Los Angeles County, California","ca","140","00","ACSSF","0017783",,,,,"06","037",,,,"302302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302302",,,"633035","0",5243,3588,132,0,915,0,522,86
"06037302401","Census Tract 3024.01, Los Angeles County, California","Census Tract 3024.01, Los Angeles County, California","ca","140","00","ACSSF","0017784",,,,,"06","037",,,,"302401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302401",,,"1371141","0",5340,3330,85,0,712,0,1121,92
"06037302503","Census Tract 3025.03, Los Angeles County, California","Census Tract 3025.03, Los Angeles County, California","ca","140","00","ACSSF","0017785",,,,,"06","037",,,,"302503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302503",,,"326626","0",4088,2752,0,41,570,0,546,179
"06037302504","Census Tract 3025.04, Los Angeles County, California","Census Tract 3025.04, Los Angeles County, California","ca","140","00","ACSSF","0017786",,,,,"06","037",,,,"302504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302504",,,"377187","0",4017,2312,30,13,752,0,857,53
"06037302505","Census Tract 3025.05, Los Angeles County, California","Census Tract 3025.05, Los Angeles County, California","ca","140","00","ACSSF","0017787",,,,,"06","037",,,,"302505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302505",,,"536495","0",3668,2481,153,0,363,0,610,61
"06037302506","Census Tract 3025.06, Los Angeles County, California","Census Tract 3025.06, Los Angeles County, California","ca","140","00","ACSSF","0017788",,,,,"06","037",,,,"302506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037302506",,,"905408","853",3614,2684,25,33,243,0,579,50
"06037310100","Census Tract 3101, Los Angeles County, California","Census Tract 3101, Los Angeles County, California","ca","140","00","ACSSF","0017789",,,,,"06","037",,,,"310100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310100",,,"13135909","58294",5523,4340,27,21,1034,0,86,15
"06037310201","Census Tract 3102.01, Los Angeles County, California","Census Tract 3102.01, Los Angeles County, California","ca","140","00","ACSSF","0017790",,,,,"06","037",,,,"310201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310201",,,"1100126","0",5438,4288,0,0,794,0,187,169
"06037310202","Census Tract 3102.02, Los Angeles County, California","Census Tract 3102.02, Los Angeles County, California","ca","140","00","ACSSF","0017791",,,,,"06","037",,,,"310202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310202",,,"915005","0",4938,4054,120,0,438,0,301,25
"06037310300","Census Tract 3103, Los Angeles County, California","Census Tract 3103, Los Angeles County, California","ca","140","00","ACSSF","0017792",,,,,"06","037",,,,"310300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310300",,,"1061198","0",2916,2457,0,0,225,0,179,55
"06037310400","Census Tract 3104, Los Angeles County, California","Census Tract 3104, Los Angeles County, California","ca","140","00","ACSSF","0017793",,,,,"06","037",,,,"310400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310400",,,"1406714","0",3548,3183,0,0,318,0,40,7
"06037310501","Census Tract 3105.01, Los Angeles County, California","Census Tract 3105.01, Los Angeles County, California","ca","140","00","ACSSF","0017794",,,,,"06","037",,,,"310501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310501",,,"1965650","0",3360,1346,103,0,261,0,1571,79
"06037310601","Census Tract 3106.01, Los Angeles County, California","Census Tract 3106.01, Los Angeles County, California","ca","140","00","ACSSF","0017795",,,,,"06","037",,,,"310601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310601",,,"1027707","0",5895,3706,74,0,553,0,1324,238
"06037310602","Census Tract 3106.02, Los Angeles County, California","Census Tract 3106.02, Los Angeles County, California","ca","140","00","ACSSF","0017796",,,,,"06","037",,,,"310602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310602",,,"890966","0",2677,1450,342,0,487,0,385,13
"06037310701","Census Tract 3107.01, Los Angeles County, California","Census Tract 3107.01, Los Angeles County, California","ca","140","00","ACSSF","0017797",,,,,"06","037",,,,"310701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310701",,,"515340","0",2305,1736,0,53,261,0,188,67
"06037310703","Census Tract 3107.03, Los Angeles County, California","Census Tract 3107.03, Los Angeles County, California","ca","140","00","ACSSF","0017799",,,,,"06","037",,,,"310703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310703",,,"998848","0",5327,4082,90,0,470,0,545,140
"06037310800","Census Tract 3108, Los Angeles County, California","Census Tract 3108, Los Angeles County, California","ca","140","00","ACSSF","0017800",,,,,"06","037",,,,"310800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310800",,,"2136457","8520",4818,3004,119,0,545,0,976,174
"06037310900","Census Tract 3109, Los Angeles County, California","Census Tract 3109, Los Angeles County, California","ca","140","00","ACSSF","0017801",,,,,"06","037",,,,"310900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037310900",,,"2172993","0",6840,5114,39,23,906,0,481,277
"06037311000","Census Tract 3110, Los Angeles County, California","Census Tract 3110, Los Angeles County, California","ca","140","00","ACSSF","0017802",,,,,"06","037",,,,"311000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037311000",,,"1321818","684",3648,2516,14,24,434,0,461,199
"06037311100","Census Tract 3111, Los Angeles County, California","Census Tract 3111, Los Angeles County, California","ca","140","00","ACSSF","0017803",,,,,"06","037",,,,"311100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037311100",,,"1704849","0",3859,2632,40,54,508,0,538,87
"06037311200","Census Tract 3112, Los Angeles County, California","Census Tract 3112, Los Angeles County, California","ca","140","00","ACSSF","0017804",,,,,"06","037",,,,"311200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037311200",,,"989257","0",2948,1915,55,9,528,0,365,76
"06037311300","Census Tract 3113, Los Angeles County, California","Census Tract 3113, Los Angeles County, California","ca","140","00","ACSSF","0017805",,,,,"06","037",,,,"311300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037311300",,,"1221865","0",3636,2682,11,60,372,0,431,80
"06037311400","Census Tract 3114, Los Angeles County, California","Census Tract 3114, Los Angeles County, California","ca","140","00","ACSSF","0017806",,,,,"06","037",,,,"311400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037311400",,,"939059","0",2423,2085,0,0,93,24,134,87
"06037311500","Census Tract 3115, Los Angeles County, California","Census Tract 3115, Los Angeles County, California","ca","140","00","ACSSF","0017807",,,,,"06","037",,,,"311500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037311500",,,"1494636","1603",5543,4374,196,0,433,17,229,294
"06037311700","Census Tract 3117, Los Angeles County, California","Census Tract 3117, Los Angeles County, California","ca","140","00","ACSSF","0017809",,,,,"06","037",,,,"311700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037311700",,,"2350617","2257",6329,4718,160,0,545,0,636,270
"06037311801","Census Tract 3118.01, Los Angeles County, California","Census Tract 3118.01, Los Angeles County, California","ca","140","00","ACSSF","0017810",,,,,"06","037",,,,"311801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037311801",,,"576414","8023",3432,2164,139,0,195,0,641,293
"06037311802","Census Tract 3118.02, Los Angeles County, California","Census Tract 3118.02, Los Angeles County, California","ca","140","00","ACSSF","0017811",,,,,"06","037",,,,"311802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037311802",,,"811370","12177",3385,1731,215,10,352,0,921,156
"06037320201","Census Tract 3202.01, Los Angeles County, California","Census Tract 3202.01, Los Angeles County, California","ca","140","00","ACSSF","0017814",,,,,"06","037",,,,"320201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037320201",,,"918376","0",4689,3332,0,21,0,0,1263,73
"06037320202","Census Tract 3202.02, Los Angeles County, California","Census Tract 3202.02, Los Angeles County, California","ca","140","00","ACSSF","0017815",,,,,"06","037",,,,"320202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037320202",,,"1615102","0",5606,3529,0,0,35,114,1807,121
"06037320300","Census Tract 3203, Los Angeles County, California","Census Tract 3203, Los Angeles County, California","ca","140","00","ACSSF","0017816",,,,,"06","037",,,,"320300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037320300",,,"1714691","0",6960,4129,0,30,36,0,2549,216
"06037400205","Census Tract 4002.05, Los Angeles County, California","Census Tract 4002.05, Los Angeles County, California","ca","140","00","ACSSF","0017818",,,,,"06","037",,,,"400205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400205",,,"23305944","343296",3168,1894,290,13,488,17,210,256
"06037400206","Census Tract 4002.06, Los Angeles County, California","Census Tract 4002.06, Los Angeles County, California","ca","140","00","ACSSF","0017819",,,,,"06","037",,,,"400206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400206",,,"3702237","4480",5255,4051,43,0,711,0,275,175
"06037400207","Census Tract 4002.07, Los Angeles County, California","Census Tract 4002.07, Los Angeles County, California","ca","140","00","ACSSF","0017820",,,,,"06","037",,,,"400207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400207",,,"5426152","4866",4802,3969,68,0,222,0,254,289
"06037400304","Census Tract 4003.04, Los Angeles County, California","Census Tract 4003.04, Los Angeles County, California","ca","140","00","ACSSF","0017822",,,,,"06","037",,,,"400304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400304",,,"3139310","4532",6495,4622,181,25,907,31,676,53
"06037400402","Census Tract 4004.02, Los Angeles County, California","Census Tract 4004.02, Los Angeles County, California","ca","140","00","ACSSF","0017823",,,,,"06","037",,,,"400402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400402",,,"4388948","0",4469,3563,67,47,421,0,216,155
"06037400403","Census Tract 4004.03, Los Angeles County, California","Census Tract 4004.03, Los Angeles County, California","ca","140","00","ACSSF","0017824",,,,,"06","037",,,,"400403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400403",,,"12904730","6526",3738,2585,250,0,234,0,584,85
"06037400404","Census Tract 4004.04, Los Angeles County, California","Census Tract 4004.04, Los Angeles County, California","ca","140","00","ACSSF","0017825",,,,,"06","037",,,,"400404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400404",,,"15816965","337871",4630,4230,91,0,207,0,53,49
"06037400501","Census Tract 4005.01, Los Angeles County, California","Census Tract 4005.01, Los Angeles County, California","ca","140","00","ACSSF","0017826",,,,,"06","037",,,,"400501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400501",,,"10871564","11409",2472,2097,40,8,168,0,57,102
"06037400602","Census Tract 4006.02, Los Angeles County, California","Census Tract 4006.02, Los Angeles County, California","ca","140","00","ACSSF","0017827",,,,,"06","037",,,,"400602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400602",,,"1541333","1766",4286,1726,264,165,229,0,1672,230
"06037400603","Census Tract 4006.03, Los Angeles County, California","Census Tract 4006.03, Los Angeles County, California","ca","140","00","ACSSF","0017828",,,,,"06","037",,,,"400603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400603",,,"8868866","8985",5056,2658,389,20,612,29,1147,201
"06037401001","Census Tract 4010.01, Los Angeles County, California","Census Tract 4010.01, Los Angeles County, California","ca","140","00","ACSSF","0017832",,,,,"06","037",,,,"401001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401001",,,"1415589","34302",3097,2692,53,0,204,0,72,76
"06037401002","Census Tract 4010.02, Los Angeles County, California","Census Tract 4010.02, Los Angeles County, California","ca","140","00","ACSSF","0017833",,,,,"06","037",,,,"401002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401002",,,"1473432","0",3738,3001,67,0,348,0,214,108
"06037401101","Census Tract 4011.01, Los Angeles County, California","Census Tract 4011.01, Los Angeles County, California","ca","140","00","ACSSF","0017834",,,,,"06","037",,,,"401101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401101",,,"3011927","3558",4959,3786,45,0,567,0,438,123
"06037401102","Census Tract 4011.02, Los Angeles County, California","Census Tract 4011.02, Los Angeles County, California","ca","140","00","ACSSF","0017835",,,,,"06","037",,,,"401102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401102",,,"1282146","0",2875,2042,13,30,119,0,491,180
"06037401201","Census Tract 4012.01, Los Angeles County, California","Census Tract 4012.01, Los Angeles County, California","ca","140","00","ACSSF","0017836",,,,,"06","037",,,,"401201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401201",,,"2339907","1381",3114,2367,176,0,85,0,314,172
"06037401202","Census Tract 4012.02, Los Angeles County, California","Census Tract 4012.02, Los Angeles County, California","ca","140","00","ACSSF","0017837",,,,,"06","037",,,,"401202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401202",,,"3146356","37415",4507,3402,105,18,398,0,460,124
"06037401203","Census Tract 4012.03, Los Angeles County, California","Census Tract 4012.03, Los Angeles County, California","ca","140","00","ACSSF","0017838",,,,,"06","037",,,,"401203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401203",,,"1902770","1630",5171,3462,183,76,269,0,851,330
"06037401303","Census Tract 4013.03, Los Angeles County, California","Census Tract 4013.03, Los Angeles County, California","ca","140","00","ACSSF","0017839",,,,,"06","037",,,,"401303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401303",,,"5911571","3931",1979,1278,0,8,357,0,202,134
"06037401304","Census Tract 4013.04, Los Angeles County, California","Census Tract 4013.04, Los Angeles County, California","ca","140","00","ACSSF","0017840",,,,,"06","037",,,,"401304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401304",,,"10590616","994226",6432,4881,113,0,928,0,386,124
"06037401311","Census Tract 4013.11, Los Angeles County, California","Census Tract 4013.11, Los Angeles County, California","ca","140","00","ACSSF","0017841",,,,,"06","037",,,,"401311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401311",,,"4276340","0",6694,4533,128,42,592,0,1022,377
"06037401312","Census Tract 4013.12, Los Angeles County, California","Census Tract 4013.12, Los Angeles County, California","ca","140","00","ACSSF","0017842",,,,,"06","037",,,,"401312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401312",,,"2807836","0",5458,4023,48,0,464,0,671,252
"06037401500","Census Tract 4015, Los Angeles County, California","Census Tract 4015, Los Angeles County, California","ca","140","00","ACSSF","0017843",,,,,"06","037",,,,"401500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401500",,,"3745623","25481",4837,3776,47,21,291,0,449,253
"06037401601","Census Tract 4016.01, Los Angeles County, California","Census Tract 4016.01, Los Angeles County, California","ca","140","00","ACSSF","0017844",,,,,"06","037",,,,"401601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401601",,,"2595827","1576",5320,3712,336,27,708,0,396,141
"06037401602","Census Tract 4016.02, Los Angeles County, California","Census Tract 4016.02, Los Angeles County, California","ca","140","00","ACSSF","0017845",,,,,"06","037",,,,"401602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401602",,,"2025764","0",5139,3552,678,66,152,0,471,220
"06037401901","Census Tract 4019.01, Los Angeles County, California","Census Tract 4019.01, Los Angeles County, California","ca","140","00","ACSSF","0017851",,,,,"06","037",,,,"401901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401901",,,"1722834","0",5277,3366,231,25,916,8,269,462
"06037401902","Census Tract 4019.02, Los Angeles County, California","Census Tract 4019.02, Los Angeles County, California","ca","140","00","ACSSF","0017852",,,,,"06","037",,,,"401902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401902",,,"2656568","3536",6142,4847,164,40,221,0,617,253
"06037402001","Census Tract 4020.01, Los Angeles County, California","Census Tract 4020.01, Los Angeles County, California","ca","140","00","ACSSF","0017853",,,,,"06","037",,,,"402001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402001",,,"1457841","865",3093,1729,302,57,446,0,406,153
"06037402002","Census Tract 4020.02, Los Angeles County, California","Census Tract 4020.02, Los Angeles County, California","ca","140","00","ACSSF","0017854",,,,,"06","037",,,,"402002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402002",,,"1679000","0",3641,2299,324,0,333,116,430,139
"06037402101","Census Tract 4021.01, Los Angeles County, California","Census Tract 4021.01, Los Angeles County, California","ca","140","00","ACSSF","0017855",,,,,"06","037",,,,"402101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402101",,,"1187130","0",4865,2079,956,0,161,17,1526,126
"06037402102","Census Tract 4021.02, Los Angeles County, California","Census Tract 4021.02, Los Angeles County, California","ca","140","00","ACSSF","0017856",,,,,"06","037",,,,"402102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402102",,,"2284943","12364",4827,2005,1082,0,354,29,1154,203
"06037402200","Census Tract 4022, Los Angeles County, California","Census Tract 4022, Los Angeles County, California","ca","140","00","ACSSF","0017857",,,,,"06","037",,,,"402200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402200",,,"5650208","0",6928,3077,1198,64,467,0,1642,480
"06037402301","Census Tract 4023.01, Los Angeles County, California","Census Tract 4023.01, Los Angeles County, California","ca","140","00","ACSSF","0017858",,,,,"06","037",,,,"402301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402301",,,"1335210","0",6168,2307,401,109,253,0,2902,196
"06037402303","Census Tract 4023.03, Los Angeles County, California","Census Tract 4023.03, Los Angeles County, California","ca","140","00","ACSSF","0017859",,,,,"06","037",,,,"402303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402303",,,"943964","0",4377,1277,225,41,235,0,2410,189
"06037402304","Census Tract 4023.04, Los Angeles County, California","Census Tract 4023.04, Los Angeles County, California","ca","140","00","ACSSF","0017860",,,,,"06","037",,,,"402304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402304",,,"697362","0",4547,1192,140,20,0,0,3147,48
"06037402403","Census Tract 4024.03, Los Angeles County, California","Census Tract 4024.03, Los Angeles County, California","ca","140","00","ACSSF","0017862",,,,,"06","037",,,,"402403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402403",,,"2032366","0",4615,1439,229,83,222,0,2536,106
"06037402404","Census Tract 4024.04, Los Angeles County, California","Census Tract 4024.04, Los Angeles County, California","ca","140","00","ACSSF","0017863",,,,,"06","037",,,,"402404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402404",,,"4183293","8226",2019,996,185,0,465,52,243,78
"06037402405","Census Tract 4024.05, Los Angeles County, California","Census Tract 4024.05, Los Angeles County, California","ca","140","00","ACSSF","0017864",,,,,"06","037",,,,"402405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402405",,,"897596","0",3189,693,624,104,5,0,1759,4
"06037402406","Census Tract 4024.06, Los Angeles County, California","Census Tract 4024.06, Los Angeles County, California","ca","140","00","ACSSF","0017865",,,,,"06","037",,,,"402406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402406",,,"1167953","0",3902,1450,244,22,209,0,1790,187
"06037402501","Census Tract 4025.01, Los Angeles County, California","Census Tract 4025.01, Los Angeles County, California","ca","140","00","ACSSF","0017866",,,,,"06","037",,,,"402501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402501",,,"1015920","0",5648,3361,57,0,372,0,1790,68
"06037402702","Census Tract 4027.02, Los Angeles County, California","Census Tract 4027.02, Los Angeles County, California","ca","140","00","ACSSF","0017869",,,,,"06","037",,,,"402702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402702",,,"1498665","1831",5932,3210,334,0,183,0,2091,114
"06037402703","Census Tract 4027.03, Los Angeles County, California","Census Tract 4027.03, Los Angeles County, California","ca","140","00","ACSSF","0017870",,,,,"06","037",,,,"402703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402703",,,"1078836","0",4476,2218,447,26,171,0,1493,121
"06037402705","Census Tract 4027.05, Los Angeles County, California","Census Tract 4027.05, Los Angeles County, California","ca","140","00","ACSSF","0017871",,,,,"06","037",,,,"402705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402705",,,"865509","0",3671,1728,258,0,170,0,1025,490
"06037402706","Census Tract 4027.06, Los Angeles County, California","Census Tract 4027.06, Los Angeles County, California","ca","140","00","ACSSF","0017872",,,,,"06","037",,,,"402706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402706",,,"1073882","0",4172,2093,374,0,222,0,1273,210
"06037402801","Census Tract 4028.01, Los Angeles County, California","Census Tract 4028.01, Los Angeles County, California","ca","140","00","ACSSF","0017873",,,,,"06","037",,,,"402801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402801",,,"1804260","4003",4757,2789,83,107,82,0,1606,90
"06037402803","Census Tract 4028.03, Los Angeles County, California","Census Tract 4028.03, Los Angeles County, California","ca","140","00","ACSSF","0017874",,,,,"06","037",,,,"402803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402803",,,"630284","0",3189,1868,0,0,73,0,1199,49
